COM,NAME,PTOT
120645412482,Vierlinden,1483
120645414061,Bliesdorf,1298
120645414349,Neulewin,934
120645414365,Neutrebbin,1382
120645414371,Oderaue,1599
120645414393,Prötzel,1069
120645414417,Reichenow-Möglin,544
120650036036,Birkenwerder,7946
120650084084,"Fürstenberg/Havel, Stadt",5820
120650096096,Glienicke/Nordbahn,12246
120650136136,"Hennigsdorf, Stadt",26679
120650144144,"Hohen Neuendorf, Stadt",26551
120650165165,"Kremmen, Stadt",7526
120650180180,Leegebruch,6752
120650193193,"Liebenwalde, Stadt",4401
120650198198,Löwenberger Land,8469
120650225225,Mühlenbecker Land,15369
120650251251,Oberkrämer,12102
120650256256,"Oranienburg, Stadt",47608
120650332332,"Velten, Stadt",12522
120650356356,"Zehdenick, Stadt",13090
120655502100,"Gransee, Stadt",5875
120655502117,Großwoltersdorf,757
120655502276,Schönermark,414
120655502301,Sonnenberg,842
120655502310,Stechlin,1128
120660052052,"Calau, Stadt",7772
120660112112,"Großräschen, Stadt",8507
120660176176,"Lauchhammer, Stadt",14433
120660196196,"Lübbenau/Spreewald, Stadt",15764
120660285285,Schipkau,6824
120660296296,"Schwarzheide, Stadt",5697
120660304304,"Senftenberg, Stadt",23777
120660320320,"Vetschau/Spreewald, Stadt",7742
120665601008,Altdöbern,2358
120665601041,Bronkow,554
120665601202,Luckaitztal,774
120665601226,Neu-Seeland,578
120665601228,Neupetershain,1187
120665606064,Frauendorf,691
120665606104,Großkmehlen,1029
120665606168,Kroppen,721
120665606188,Lindenau,756
120665606240,"Ortrand, Stadt",2060
120665606316,Tettau,763
120665607116,Grünewald,531
120665607120,Guteborn,523
120665607124,Hermsdorf,748
120665607132,Hohenbocka,995
120665607272,"Ruhland, Stadt",3775
120665607292,Schwarzbach (Landkreis Oberspreewald-Lausitz),649
120670036036,"Beeskow, Stadt",7852
120670120120,"Eisenhüttenstadt, Stadt",23608
120670124124,"Erkner, Stadt",11531
120670137137,"Friedland, Stadt (Landkreis Oder-Spree)",2970
120670144144,"Fürstenwalde/Spree, Stadt",31851
120670201201,Grünheide (Mark),8886
120670426426,Rietz-Neuendorf,4090
120670440440,Schöneiche bei Berlin,12992
120670481481,"Storkow (Mark), Stadt",9074
120670493493,Tauche,3739
120670544544,Woltersdorf (Landkreis Oder-Spree),8433
120675701076,Brieskow-Finkenheerd,2305
120675701180,Groß Lindow,1693
120675701508,Vogelsang,745
120675701528,Wiesenau,1252
120675701552,Ziltendorf,1472
120675705292,Lawitz,572
120675705338,Neißemünde,1623
120675705357,Neuzelle,4275
120675706040,Berkenbrück,1050
120675706072,Briesen (Mark),2929
120675706237,Jacobsdorf,1858
120675706473,Steinhöfel,4459
120675707024,Bad Saarow,6243
120675707112,Diensdorf-Radlow,617
120675707288,Langewahl,838
120675707413,Reichenwalde,1243
120675707520,Wendisch Rietz,1603
120675708205,Grunow-Dammendorf,491
120675708324,Mixdorf,924
120675708336,"Müllrose, Stadt",4548
120675708397,Ragow-Merz,529
120675708438,Schlaubetal,1782
120675708458,Siehdichum,1493
120675709173,Gosen-Neu Zittau,3200
120675709408,Rauen,2001
120675709469,Spreenhagen,3467
120680117117,Fehrbellin,8971
120680181181,Heiligengrabe,4343
120680264264,"Kyritz, Stadt",9175
120680320320,"Neuruppin, Stadt",31421
120680353353,"Rheinsberg, Stadt",7727
120680468468,"Wittstock/Dosse, Stadt",13991
120680477477,Wusterhausen/Dosse,5727
120685804188,Herzberg (Mark),653
120685804280,"Lindow (Mark), Stadt",3001
120685804372,Rüthnick,459
120685804437,Vielitzsee,506
120685805052,Breddin,889
120685805109,Dreetz (Landkreis Ostprignitz-Ruppin),1137
120685805324,"Neustadt (Dosse), Stadt",3412
120685805409,Sieversdorf-Hohenofen,697
120685805417,Stüdenitz-Schönermark,575
120685805501,Zernitz-Lohm,895
120685807072,Dabergotz,634
120685807306,Märkisch Linden,1230
120685807413,Storbeck-Frankendorf,483
120685807425,Temnitzquell,785
120685807426,Temnitztal,1466
120685807452,Walsleben,822
120690017017,"Beelitz, Stadt",12892
120690020020,"Bad Belzig, Stadt",10996
120690249249,Groß Kreutz (Havel),8734
120690304304,Kleinmachnow,19602
120690306306,Kloster Lehnin,11015
120690397397,Michendorf,13554
120690454454,Nuthetal,9155
120690590590,Schwielowsee,10707
120690596596,Seddiner See,4522
120690604604,Stahnsdorf,15850
120690616616,"Teltow, Stadt",27212
120690632632,"Treuenbrietzen, Stadt",7640
120690656656,"Werder (Havel), Stadt",26938
120690665665,Wiesenburg/Mark,4192
120695902018,Beetzsee,2658
120695902019,Beetzseeheide,743
120695902270,"Havelsee, Stadt",3230
120695902460,Päwesin,523
120695902541,Roskow,1191
120695904052,Borkheide,2164
120695904056,Borkwalde,1894
120695904076,"Brück, Stadt",4126
120695904216,Golzow (Landkreis Potsdam-Mittelmark),1382
120695904345,Linthe,905
120695904470,Planebruch,994
120695910402,Mühlenfließ,912
120695910448,"Niemegk, Stadt",2014
120695910474,Planetal,894
120695910485,Rabenstein/Fläming,837
120695917028,Bensdorf,1260
120695917537,Rosenau,863
120695917688,Wusterwitz,2960
120695918089,Buckautal,497
120695918224,Görzke,1202
120695918232,Gräben,485
120695918648,Wenzlow,546
120695918680,Wollin,831
120695918696,"Ziesar, Stadt",2416
120700125125,Groß Pankow (Prignitz),3793
120700149149,Gumtow,3380
120700173173,Karstädt (Landkreis Prignitz),5962
120700296296,"Perleberg, Stadt",12134
120700302302,Plattenburg,3282
120700316316,"Pritzwalk, Stadt",11995
120700424424,"Wittenberge, Stadt",16829
120705001008,"Bad Wilsnack, Stadt",2546
120705001052,Breese,1516
120705001241,Legde/Quitzöbel,622
120705001348,Rühstädt,484
120705001416,Weisen,992
120705005060,Cumlosen,720
120705005236,Lanz,702
120705005244,"Lenzen (Elbe), Stadt",2034
120705005246,Lenzerwische,446
120705006096,Gerdshagen,465
120705006153,Halenbeck-Rohlsdorf,524
120705006222,Kümmernitztal,377
120705006266,Marienfließ,735
120705006280,"Meyenburg, Stadt",2092
120705009028,Berge (Landkreis Prignitz),720
120705009145,Gülitz-Reetz,457
120705009300,Pirow,430
120705009325,"Putlitz, Stadt",2620
120705009393,Triglitz,484
120710057057,"Drebkau, Stadt",5424
120710076076,"Forst (Lausitz), Stadt",17388
120710160160,"Guben, Stadt",16237
120710244244,Kolkwitz,9224
120710301301,Neuhausen/Spree,4869
120710337337,Schenkendöbern,3441
120710372372,"Spremberg, Stadt",21378
120710408408,"Welzow, Stadt",3246
120715101028,Briesen,784
120715101032,Burg (Spreewald),4177
120715101041,Dissen-Striesow,976
120715101164,Guhrow,504
120715101341,Schmogrow-Fehrow,802
120715101412,Werben,1741
120715102044,"Döbern, Stadt",3111
120715102074,Felixsee,1840
120715102153,Groß Schacksdorf-Simmersdorf,841
120715102189,Jämlitz-Klein Düben,442
120715102294,Neiße-Malxetal,1566
120715102392,Tschernitz,1197
120715102414,Wiesengrund,1317
120715107052,Drachhausen,762
120715107060,Drehnow,506
120715107176,Heinersbrück,591
120715107193,Jänschwalde,1589
120715107304,"Peitz, Stadt",4266
120715107384,Tauer,715
120715107386,Teichland,1079
120715107401,Turnow-Preilack,1117
120720002002,Am Mellensee,6939
120720014014,"Baruth/Mark, Stadt",4197
120720017017,Blankenfelde-Mahlow,28970
120720120120,Großbeeren,9289
120720169169,"Jüterbog, Stadt",12722
120720232232,"Luckenwalde, Stadt",20600
120720240240,"Ludwigsfelde, Stadt",27667
120720297297,Niedergörsdorf,6212
120720312312,Nuthe-Urstromtal,6359
120720340340,Rangsdorf,11624
120720426426,"Trebbin, Stadt",9706
120720477477,"Zossen, Stadt",20192
120725204053,"Dahme/Mark, Stadt",4929
120725204055,Dahmetal,459
120725204157,Ihlow (Landkreis Teltow-Fläming),654
120725204298,Niederer Fläming,3041
120730008008,"Angermünde, Stadt",14244
120730069069,Boitzenburger Land,3022
120730384384,"Lychen, Stadt",3167
120730429429,Nordwestuckermark,4154
120730452452,"Prenzlau, Stadt",18847
120730572572,"Templin, Stadt",15593
120730579579,Uckerland,2514
120735051440,Pinnow,891
120735051532,"Schwedt/Oder, Stadt",33578
120735303085,"Brüssow, Stadt",1772
120735303093,Carmzow-Wallmow,583
120735303216,Göritz,789
120735303490,Schenkenberg,648
120735303520,Schönfeld (Landkreis Uckermark),580
120735304097,Casekow,1799
120735304189,"Gartz (Oder), Stadt",2361
120735304309,Hohenselchow-Groß Pinnow,681
120735304393,Mescherin,755
120735304565,Tantow,752
120735305157,Flieth-Stegelitz,537
120735305201,Gerswalde,1543
120735305396,Milmersdorf,1432
120735305404,Mittenwalde,408
120735305569,Temmen-Ringenwalde,504
120735306225,Gramzow,1743
120735306261,Grünow (Landkreis Uckermark),945
120735306430,Oberuckersee,1631
120735306458,Randowtal,911
120735306578,Uckerfelde,1000
120735306645,Zichow,525
130030000000,"Rostock, Hanse- und Universitätsstadt",203470
130040000000,"Schwerin, Landeshauptstadt",96447
130710027027,"Dargun, Stadt",4174
130710029029,"Demmin, Hansestadt",9651
130710033033,Feldberger Seenlandschaft,4370
130710107107,"Neubrandenburg, Vier-Tore-Stadt",59794
130710110110,"Neustrelitz, Residenzstadt",20062
130710156156,"Waren (Müritz), Stadt",20481
130715151008,Beggerow,483
130715151014,Borrentin,743
130715151064,Hohenbollentin,102
130715151065,Hohenmocker,454
130715151072,Kentzlin,199
130715151076,Kletzin,660
130715151089,Lindenberg,200
130715151096,Meesiger,224
130715151112,Nossendorf,625
130715151128,Sarow,693
130715151131,Schönfeld,378
130715151136,Siedenbrünzow,442
130715151139,Sommersdorf,236
130715151148,Utzedel,435
130715151150,Verchen,394
130715151157,Warrenzin,355
130715152028,Datzetal,849
130715152035,"Friedland, Stadt",6060
130715152037,Galenbeck,1090
130715153007,Basedow,684
130715153032,Faulenrost,606
130715153039,Gielow,1019
130715153084,Kummerow,571
130715153092,"Malchin, Stadt",6864
130715153109,"Neukalen, Peenestadt",1671
130715154001,Alt Schwerin,528
130715154036,Fünfseen,902
130715154043,Göhren-Lebbin,521
130715154093,"Malchow, Inselstadt",6081
130715154113,Nossentiner Hütte,574
130715154114,Penkow,275
130715154138,Silz,309
130715154155,Walow,432
130715154171,Zislow,204
130715155099,"Mirow, Stadt",3842
130715155119,Priepert,316
130715155159,"Wesenberg, Stadt",3053
130715155167,Wustrow,767
130715156011,Blankensee,1547
130715156012,Blumenholz,793
130715156025,Carpin,862
130715156042,Godendorf,234
130715156058,Grünow,307
130715156066,Hohenzieritz,444
130715156075,Klein Vielen,633
130715156080,Kratzeburg,557
130715156100,Möllenbeck,739
130715156147,Userin,688
130715156162,Wokuhl-Dabelow,582
130715157009,Beseritz,122
130715157010,Blankenhof,742
130715157019,Brunn,1052
130715157104,Neddemin,359
130715157108,Neuenkirchen,1118
130715157111,Neverin,1027
130715157140,Sponholz,751
130715157141,Staven,366
130715157145,Trollenhagen,899
130715157161,Woggersin,507
130715157166,Wulkenzin,1509
130715157170,Zirzow,348
130715158005,"Ankershagen, Schliemanngemeinde",509
130715158101,Möllenhagen,1491
130715158115,"Penzlin, Stadt",4090
130715158173,Kuckssee,558
130715159003,Altenhof,336
130715159013,Bollewick,619
130715159020,Buchholz,125
130715159023,Bütow,425
130715159034,Fincken,496
130715159045,Gotthun,305
130715159053,Groß Kelle,94
130715159073,Kieve,128
130715159087,Lärz,477
130715159088,Leizen,442
130715159097,Melz,321
130715159118,Priborn,336
130715159122,Rechlin,1851
130715159124,"Röbel/Müritz, Stadt",4810
130715159133,Schwarz,340
130715159137,Sietow,580
130715159143,Stuer,240
130715159175,Eldetal,894
130715159176,Südmüritz,789
130715160047,Grabowhöfe,1316
130715160056,Groß Plasten,1038
130715160063,Hohen Wangelin,564
130715160069,Jabel,615
130715160071,Kargow,646
130715160077,Klink,1066
130715160078,Klocksin,333
130715160103,Moltzow,849
130715160144,Torgelow am See,420
130715160154,Vollrathsruhe,390
130715160172,Peenehagen,1015
130715160174,Schloen-Dratow,836
130715161021,"Burg Stargard, Stadt",5142
130715161026,Cölpin,851
130715161055,Groß Nemerow,1149
130715161067,Holldorf,750
130715161090,Lindetal,1162
130715161117,Pragsdorf,573
130715162015,Bredenfelde,175
130715162018,Briggow,330
130715162048,Grammentin,251
130715162060,Gülzow,399
130715162068,Ivenack,780
130715162070,Jürgenstorf,967
130715162074,Kittendorf,277
130715162079,Knorrendorf,527
130715162102,Mölln,536
130715162123,Ritzerow,370
130715162127,Rosenow,968
130715162142,"Stavenhagen, Reuterstadt, Stadt",4861
130715162169,Zettemin,265
130715163002,Altenhagen,299
130715163004,"Altentreptow, Stadt",5108
130715163006,Bartow,419
130715163016,Breesen,495
130715163017,Breest,124
130715163022,Burow,896
130715163041,Gnevkow,295
130715163044,Golchen,261
130715163049,Grapzow,366
130715163050,Grischow,224
130715163057,Groß Teetzleben,652
130715163059,Gültz,518
130715163081,Kriesow,290
130715163120,Pripsleben,236
130715163125,Röckwitz,261
130715163135,Siedenbollentin,548
130715163146,Tützpatz,538
130715163158,Werder,527
130715163160,Wildberg,464
130715163163,Wolde,555
130715164054,Groß Miltzow,984
130715164083,Kublank,149
130715164105,Neetzka,217
130715164130,Schönbeck,463
130715164132,Schönhausen,229
130715164153,Voigtsdorf,97
130715164164,"Woldegk, Windmühlenstadt",4063
130720006006,"Bad Doberan, Stadt",13012
130720029029,Dummerstorf,7399
130720036036,"Graal-Müritz, Ostseeheilbad",4054
130720043043,"Güstrow, Barlachstadt",28623
130720058058,"Kröpelin, Stadt",4830
130720060060,"Kühlungsborn, Ostseebad, Stadt",8010
130720074074,"Neubukow, Schliemannstadt",3959
130720091091,Sanitz,6326
130720093093,Satow,6142
130720106106,"Teterow, Bergringstadt",8131
130725251001,Admannshagen-Bargeshagen,2929
130725251007,Bartenshagen-Parkentin,1311
130725251017,Börgerende-Rethwisch,1643
130725251047,Hohenfelde,786
130725251075,"Nienhagen, Ostseebad",2213
130725251083,Reddelich,973
130725251086,Retschow,999
130725251099,Steffenshagen,565
130725251117,Wittenbeck,864
130725252009,Baumgarten,836
130725252013,Bernitt,1542
130725252020,"Bützow, Stadt",7549
130725252028,Dreetz,194
130725252050,Jürgenshagen,1130
130725252053,Klein Belitz,828
130725252078,Penzin,140
130725252089,Rühn,616
130725252101,Steinhagen,682
130725252104,Tarnow,1097
130725252114,Warnow,911
130725252120,Zepelin,449
130725253019,Broderstorf,3761
130725253081,Poppendorf,728
130725253087,Roggentin,2740
130725253108,Thulendorf,661
130725254004,Altkalen,789
130725254010,Behren-Lübchin,939
130725254031,Finkenthal,329
130725254035,"Gnoien, Warbelstadt",2723
130725254111,Walkendorf,888
130725255033,Glasewitz,428
130725255039,Groß Schwiesow,311
130725255042,Gülzow-Prüzen,1520
130725255044,Gutow,977
130725255055,Klein Upahl,239
130725255061,Kuhs,314
130725255067,Lohmen,801
130725255069,Lüssow,962
130725255071,Mistorf,628
130725255073,Mühl Rosin,1115
130725255079,Plaaz,757
130725255084,Reimershagen,381
130725255092,Sarmstorf,473
130725255119,Zehna,667
130725256026,Dobbin-Linstow,478
130725256048,Hoppenrade,612
130725256056,"Krakow am See, Stadt",3407
130725256059,Kuchelmiß,707
130725256063,Lalendorf,3512
130725257027,Dolgen am See,643
130725257046,Hohen Sprenz,529
130725257062,"Laage, Stadt",6224
130725257112,Wardow,1315
130725258003,Alt Sührkow,384
130725258023,Dahmen,472
130725258024,Dalkendorf,250
130725258038,Groß Roge,593
130725258040,Groß Wokern,992
130725258041,Groß Wüstenfelde,791
130725258045,Hohen Demzin,357
130725258049,Jördenstorf,1007
130725258066,Lelkendorf,418
130725258082,Prebberede,757
130725258094,Schorssow,439
130725258096,Schwasdorf,418
130725258103,Sukow-Levitzow,492
130725258109,Thürkow,385
130725258113,Warnkenhagen,318
130725259002,Alt Bukow,515
130725259005,Am Salzhaff,535
130725259008,Bastorf,1118
130725259014,Biendorf,1318
130725259022,Carinerland,1330
130725259085,"Rerik, Ostseebad, Stadt",2153
130725260012,Bentwisch,3477
130725260015,Blankenhagen,1078
130725260032,Gelbensande,1768
130725260072,Mönchhagen,1294
130725260088,Rövershagen,2590
130725261011,Benitz,409
130725261018,Bröbberow,669
130725261051,Kassow,349
130725261090,Rukieten,362
130725261095,"Schwaan, Stadt",4945
130725261110,Vorbeck,367
130725261116,Wiendorf,819
130725262021,Cammin,787
130725262034,Gnewitz,274
130725262037,Grammow,161
130725262076,Nustrow,173
130725262097,Selpin,504
130725262102,Stubbendorf,166
130725262105,"Tessin, Blumenstadt",4032
130725262107,Thelkow,458
130725262118,Zarnewanz,460
130725263030,Elmenhorst/Lichtenhagen,4236
130725263057,Kritzmow,3924
130725263064,Lambrechtshagen,2881
130725263077,Papendorf,2551
130725263080,Pölchow,963
130725263098,Stäbelow,1359
130725263121,Ziesendorf,1450
130730011011,"Binz, Ostseebad",4967
130730035035,"Grimmen, Stadt",9060
130730055055,"Marlow, Stadt",4554
130730070070,"Putbus, Stadt",4469
130730080080,"Sassnitz, Stadt",9010
130730088088,"Stralsund, Hansestadt",53996
130730089089,Süderholz,3920
130730105105,"Zingst, Ostseeheilbad",2929
130735351005,Altenpleen,953
130735351037,Groß Mohrdorf,786
130735351044,Klausdorf,672
130735351046,Kramerhof,1899
130735351066,Preetz,1119
130735351068,Prohn,2145
130735352009,"Barth, Stadt",7876
130735352018,Divitz-Spoldershagen,509
130735352025,Fuhlendorf,822
130735352042,Karnin,227
130735352043,Kenz-Küstrow,517
130735352051,Löbnitz,605
130735352053,Lüdershagen,558
130735352069,Pruchten,758
130735352077,Saal,1488
130735352094,Trinwillershagen,1186
130735353010,"Bergen auf Rügen, Stadt",13646
130735353014,Buschvitz,235
130735353027,"Garz/Rügen, Stadt",2196
130735353038,Gustow,607
130735353049,Lietzow,238
130735353063,Parchtitz,740
130735353064,Patzig,438
130735353065,Poseritz,949
130735353072,Ralswiek,244
130735353074,Rappin,307
130735353083,Sehlen,890
130735354002,"Ahrenshoop, Ostseebad",611
130735354012,Born a. Darß,1073
130735354017,"Dierhagen, Ostseebad",1492
130735354067,"Prerow, Ostseebad",1290
130735354100,Wieck a. Darß,707
130735354103,"Wustrow, Ostseebad",1134
130735355024,"Franzburg, Stadt",1248
130735355029,Glewitz,545
130735355034,Gremersdorf-Buchholz,630
130735355057,Millienhagen-Oebelitz,309
130735355062,Papenhagen,528
130735355076,"Richtenberg, Stadt",1277
130735355086,Splietsdorf,450
130735355096,Velgast,1497
130735355097,Weitenhagen,228
130735355098,Wendisch Baggendorf,506
130735356023,Elmenhorst,671
130735356090,Sundhagen,5157
130735356102,Wittenhagen,1086
130735357006,"Baabe, Ostseebad",920
130735357031,"Göhren, Ostseebad",1212
130735357048,Lancken-Granitz,479
130735357084,"Sellin, Ostseebad",2501
130735357106,Zirkow,658
130735357107,"Mönchgut, Ostseebad",1302
130735358036,Groß Kordshagen,304
130735358041,Jakobsdorf,460
130735358054,Lüssow,803
130735358060,Niepars,2385
130735358061,Pantelitz,887
130735358087,Steinhagen,2536
130735358099,Wendorf,867
130735358104,Zarrendorf,1123
130735359004,Altenkirchen,883
130735359013,Breege,587
130735359019,Dranske,1060
130735359030,Glowe,923
130735359052,Lohme,471
130735359071,Putgarten,180
